length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,pop_den_length,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_global_routed,directness_lcc_linkwise,directness_all_linkwise
111550.2329999998,111550.2329999998,77.87747085379007,0.6987960212907645,0.6987960212907645,39,1,1268787711.7578952,61596.21699999995,62958.933999999965,6454.485825741064,0.91211159466839,0.7067642912677985,0.7067642912677985
116484.52299999993,116484.52299999993,78.55053401034395,0.7015569773337486,0.7015569773337486,39,1,1308246727.9026847,63284.54199999995,64647.25899999996,6506.900100117988,0.90960654450517,0.7054577950257386,0.7054577950257386
120100.93799999991,120100.93799999991,79.8798778864314,0.7017036486040192,0.7017036486040192,39,1,1327700500.5479393,64420.41299999997,66563.12099999993,6536.457522384731,0.9086916572253679,0.7075575890389973,0.7075575890389973
123089.70999999998,123089.70999999998,79.88888476147432,0.6993272154457669,0.6993272154457669,39,1,1355605452.3616302,65422.75599999996,67565.4639999999,6559.988158290217,0.9011769453753878,0.7074043902475865,0.7074043902475865
128417.93100000006,128417.93100000006,81.2059112100372,0.7024483642567381,0.7024483642567381,39,1,1402883980.304055,66624.34499999994,68979.2589999999,6585.991039224502,0.8982429275853524,0.7046662111479696,0.7046662111479696
128417.93100000006,128417.93100000006,81.2059112100372,0.7025239454548629,0.7025239454548629,39,1,1402883980.304055,66624.34499999994,68979.2589999999,6585.991039224502,0.8982429275853524,0.712990327427602,0.712990327427602
134505.477,134505.477,82.02614561921197,0.7012158374342063,0.7012158374342063,39,1,1464567166.7526515,69149.43499999991,71937.21999999981,6605.636108419371,0.8942189775571662,0.7100420390092711,0.7100420390092711
147982.10699999987,147982.10699999987,85.11224149485996,0.7083184601497645,0.7083184601497645,39,1,1564915011.9369552,74772.09599999979,77559.88099999979,6654.309271400854,0.8858447824594204,0.7150469718007303,0.7150469718007303
147982.10699999987,147982.10699999987,85.11224149485996,0.7071461839952712,0.7071461839952712,39,1,1564915011.9369552,74772.09599999979,77559.88099999979,6654.309271400854,0.8858447824594204,0.7177554547995906,0.7177554547995906
147982.10699999987,147982.10699999987,85.11224149485996,0.7062165353493156,0.7062165353493156,39,1,1564915011.9369552,74772.09599999979,77559.88099999979,6654.309271400854,0.8858447824594204,0.7122128593089228,0.7122128593089228
147982.10699999987,147982.10699999987,85.11224149485996,0.7068833516451537,0.7068833516451537,39,1,1564915011.9369552,74772.09599999979,77559.88099999979,6654.309271400854,0.8858447824594204,0.7064156322098392,0.7064156322098392
153587.02000000005,153587.02000000005,85.65843520607798,0.7140049549500502,0.7140049549500502,39,1,1629547932.801549,76053.66999999977,78865.7909999998,6715.743153522659,0.8857733394779689,0.7128216236780298,0.7128216236780298
153587.02000000005,153587.02000000005,85.65843520607798,0.7093121229343121,0.7093121229343121,39,1,1629547932.801549,76053.66999999977,78865.7909999998,6715.743153522659,0.8857733394779689,0.7168380137116077,0.7168380137116077
153587.02000000005,153587.02000000005,85.65843520607798,0.7089344544788373,0.7089344544788373,39,1,1629547932.801549,76053.66999999977,78865.7909999998,6715.743153522659,0.8857733394779689,0.7156979132881688,0.7156979132881688
166317.57700000025,166317.57700000025,90.06943583858835,0.7180544262318069,0.7180544262318069,39,1,1691717140.765552,80637.44799999974,83491.36999999975,6742.767036341605,0.8840671653890924,0.7162373254582127,0.7162373254582127
166317.57700000025,166317.57700000025,90.06943583858835,0.7174901193750125,0.7174901193750125,39,1,1691717140.765552,80637.44799999974,83491.36999999975,6742.767036341605,0.8840671653890924,0.7195363639091102,0.7195363639091102
166317.57700000025,166317.57700000025,90.06943583858835,0.7133905386925211,0.7133905386925211,39,1,1691717140.765552,80637.44799999974,83491.36999999975,6742.767036341605,0.8840671653890924,0.7197172440654018,0.7197172440654018
166317.57700000025,166317.57700000025,90.06943583858835,0.7159889275918209,0.7159889275918209,39,1,1691717140.765552,80637.44799999974,83491.36999999975,6742.767036341605,0.8840671653890924,0.7183368708594844,0.7183368708594844
166317.57700000025,166317.57700000025,90.06943583858835,0.7184809499904109,0.7184809499904109,39,1,1691717140.765552,80637.44799999974,83491.36999999975,6742.767036341605,0.8840671653890924,0.7168785427553046,0.7168785427553046
166317.57700000025,166317.57700000025,90.06943583858835,0.7113153435531607,0.7113153435531607,39,1,1691717140.765552,80637.44799999974,83491.36999999975,6742.767036341605,0.8840671653890924,0.7161772915071947,0.7161772915071947
